Date_________JDUT, , ,R.A._(ICRF/J2000.0), DEC_(ICRF/J2000.0), Azi_(a-app), Elev_(a-app), L_Ap_Sid_Time, L_Ap_Hour_Ang,
***********************************************************************************************************************
$$SOE
2456279.291666667,A,m, 67.58743, 21.07672,  37.0052, 28.4624,  2.2157214103,  -2.303583654,
2456279.333333333, ,m, 67.58177, 21.07607,  22.3216, 34.8922,  3.2184592989,  -1.300469422,
2456279.375000000, , , 67.57611, 21.07542,   5.2827, 37.9991,  4.2211971863,  -0.297354194,
2456279.416666667, , , 67.57045, 21.07476, 347.5758, 37.1882,  5.2239350725,   0.705761408,
2456279.458333333, , , 67.56480, 21.07408, 331.3656, 32.6267,  6.2266729574,   1.708876723,
2456279.500000000, , , 67.55916, 21.07339, 317.8110, 25.1068,  7.2294108411,   2.711991095,
2456279.541666667, , , 67.55356, 21.07270, 306.8538, 15.5301,  8.2321487237,   3.715103921,
2456279.583333333,A, , 67.54798, 21.07199, 297.8998,  4.6006,  9.2348866051,   4.718214691,
2456279.625000000,C, , 67.54245, 21.07128, 290.3002, -7.2059, 10.2376244854,   5.721323019,
2456279.666666667,*, , 67.53696, 21.07058, 283.4778,-19.5781, 11.2403623646,   6.724428678,
2456279.708333333,*, , 67.53151, 21.06987, 276.8731,-32.3020, 12.2431002427,   7.727531606,
2456279.750000000,*, , 67.52609, 21.06917, 269.7551,-45.2056, 13.2458381199,   8.730631917,
2456279.791666667,*, , 67.52070, 21.06848, 260.6648,-58.0866, 14.2485759960,   9.733729889,
2456279.833333333,*, , 67.51534, 21.06780, 244.9799,-70.4691, 15.2513138711,  10.736825945,
2456279.875000000,*,m, 67.51000, 21.06713, 200.9118,-79.7560, 16.2540517453,  11.739920648,
2456279.916666667,*,m, 67.50466, 21.06648, 131.2672,-76.1174, 17.2567896186, -11.256985347,
2456279.958333333,*,m, 67.49931, 21.06583, 106.0298,-64.6301, 18.2595274909, -10.253891493,
2456280.000000000,*,m, 67.49395, 21.06520,  94.5597,-51.9044, 19.2622653625,  -9.250797069,
2456280.041666667,*,m, 67.48857, 21.06458,  86.6965,-38.9798, 20.2650032332,  -8.247701477,
2456280.083333333,*,m, 67.48317, 21.06397,  79.9420,-26.1410, 21.2677411031,  -7.244604213,
2456280.125000000,*,m, 67.47773, 21.06336,  73.3072,-13.5628, 22.2704789722,  -6.241504900,
2456280.166666667,*,m, 67.47225, 21.06275,  66.1796, -1.4304, 23.2732168406,  -5.238403318,
2456280.208333333,*,m, 67.46674, 21.06214,  58.0052, 10.0027,  0.2759547083,  -4.235299413,
2456280.250000000,C,m, 67.46120, 21.06153,  48.1710, 20.3552,  1.2786925753,  -3.232193306,
2456280.291666667,A,m, 67.45564, 21.06090,  36.0204, 29.0471,  2.2814304417,  -2.229085283,
2456280.333333333, ,m, 67.45006, 21.06027,  21.1306, 35.2625,  3.2841683074,  -1.225975775,
2456280.375000000, ,m, 67.44447, 21.05962,   3.9641, 38.0921,  4.2869061726,  -0.222865328,
2456280.416666667, , , 67.43888, 21.05897, 346.2937, 36.9864,  5.2896440371,   0.780245431,
2456280.458333333, , , 67.43330, 21.05830, 330.2545, 32.1722,  6.2923819012,   1.783355844,
2456280.500000000, , , 67.42774, 21.05762, 316.9034, 24.4685,  7.2951197648,   2.786465257,
2456280.541666667, , , 67.42221, 21.05693, 306.1165, 14.7685,  8.2978576278,   3.789573075,
2456280.583333333,A, , 67.41671, 21.05623, 297.2839,  3.7586,  9.3005954904,   4.792678797,
2456280.625000000,C, , 67.41126, 21.05553, 289.7602, -8.1002, 10.3033333526,   5.795782051,
2456280.666666667,*, , 67.40584, 21.05483, 282.9725,-20.5059, 11.3060712144,   6.798882620,
2456280.708333333,*, , 67.40046, 21.05413, 276.3568,-33.2494, 12.3088090758,   7.801980457,
2456280.750000000,*, , 67.39512, 21.05344, 269.1548,-46.1595, 13.3115469369,   8.805075689,
2456280.791666667,*, , 67.38981, 21.05276, 259.8009,-59.0261, 14.3142847976,   9.808168604,
2456280.833333333,*, , 67.38453, 21.05209, 243.1583,-71.3236, 15.3170226581,  10.811259636,
2456280.875000000,*, , 67.37925, 21.05143, 195.1929,-80.0388, 16.3197605182,  11.814349361,
2456280.916666667,*,m, 67.37399, 21.05078, 128.3239,-75.3689, 17.3224983782, -11.182561581,
2456280.958333333,*,m, 67.36872, 21.05015, 104.9617,-63.6982, 18.3252362379, -10.179472626,
2456281.000000000,*,m, 67.36343, 21.04953,  93.9233,-50.9413, 19.3279740975,  -9.176383062,
2456281.041666667,*,m, 67.35812, 21.04892,  86.1919,-38.0160, 20.3307119569,  -8.173292298,
2456281.083333333,*,m, 67.35279, 21.04831,  79.4698,-25.1905, 21.3334498162,  -7.170199838,
2456281.125000000,*,m, 67.34742, 21.04771,  72.8161,-12.6377, 22.3361876753,  -6.167105320,
2456281.166666667,*,m, 67.34202, 21.04711,  65.6293, -0.5463, 23.3389255343,  -5.164008533,
2456281.208333333,*,m, 67.33658, 21.04651,  57.3532, 10.8231,  0.3416633934,  -4.160909438,
2456281.250000000,C,m, 67.33111, 21.04590,  47.3685, 21.0767,  1.3444012523,  -3.157808171,
2456281.291666667,A,m, 67.32562, 21.04528,  35.0213, 29.6174,  2.3471391113,  -2.154705027,
2456281.333333333, ,m, 67.32012, 21.04466,  19.9276, 35.6134,  3.3498769703,  -1.151600448,
2456281.375000000, ,m, 67.31460, 21.04402,   2.6438, 38.1628,  4.3526148293,  -0.148494988,
2456281.416666667, ,m, 67.30909, 21.04337, 345.0224, 36.7639,  5.3553526883,   0.854610725,
2456281.458333333, , , 67.30359, 21.04271, 329.1601, 31.7022,  6.3580905474,   1.857716027,
2456281.500000000, , , 67.29811, 21.04204, 316.0113, 23.8199,  7.3608284067,   2.860820272,
2456281.541666667, , , 67.29265, 21.04135, 305.3912, 14.0007,  8.3635662661,   3.863922869,
2456281.583333333,A, , 67.28724, 21.04067, 296.6762,  2.9131,  9.3663041256,   4.867023324,
2456281.625000000,N, , 67.28186, 21.03997, 289.2251, -8.9962, 10.3690419853,   5.870121277,
2456281.666666667,*, , 67.27652, 21.03928, 282.4690,-21.4341, 11.3717798452,   6.873216524,
2456281.708333333,*, , 67.27123, 21.03860, 275.8383,-34.1962, 12.3745177052,   7.876309029,
2456281.750000000,*, , 67.26596, 21.03791, 268.5442,-47.1117, 13.3772555656,   8.879398932,
2456281.791666667,*, , 67.26073, 21.03724, 258.9035,-59.9614, 14.3799934261,   9.882486532,
2456281.833333333,*, , 67.25553, 21.03658, 241.1930,-72.1622, 15.3827312870,  10.885572271,
2456281.875000000,*, , 67.25033, 21.03593, 189.2197,-80.2265, 16.3854691481,  11.888656741,
2456281.916666667,*, , 67.24515, 21.03530, 125.6495,-74.5930, 17.3882070096, -11.108259438,
2456281.958333333,*,m, 67.23995, 21.03467, 103.9486,-62.7636, 18.3909448713, -10.105175681,
2456282.000000000,*,m, 67.23474, 21.03406,  93.3030,-49.9792, 19.3936827334,  -9.102091284,
2456282.041666667,*,m, 67.22951, 21.03346,  85.6924,-37.0545, 20.3964205959,  -8.099005662,
2456282.083333333,*,m, 67.22425, 21.03286,  78.9982,-24.2430, 21.3991584588,  -7.095918331,
2456282.125000000,*,m, 67.21896, 21.03227,  72.3226,-11.7166, 22.4018963221,  -6.092828935,
2456282.166666667,*,m, 67.21364, 21.03168,  65.0737,  0.3325, 23.4046341857,  -5.089737277,
2456282.208333333,*,m, 67.20828, 21.03109,  56.6926, 11.6361,  0.4073720498,  -4.086643331,
2456282.250000000,C,m, 67.20289, 21.03049,  46.5539, 21.7879,  1.4101099144,  -3.083547241,
2456282.291666667,A,m, 67.19748, 21.02988,  34.0078, 30.1730,  2.4128477794,  -2.080449314,
2456282.333333333, ,m, 67.19205, 21.02926,  18.7132, 35.9448,  3.4155856449,  -1.077350001,
2456282.375000000, ,m, 67.18662, 21.02863,   1.3228, 38.2112,  4.4183235109,  -0.074249858,
2456282.416666667, ,m, 67.18118, 21.02799, 343.7630, 36.5211,  5.4210613774,   0.928850481,
2456282.458333333, , , 67.17576, 21.02733, 328.0826, 31.2171,  6.4237992444,   1.931950356,
2456282.500000000, , , 67.17037, 21.02667, 315.1347, 23.1615,  7.4265371120,   2.935049124,
2456282.541666667, , , 67.16500, 21.02600, 304.6775, 13.2270,  8.4292749801,   3.938146202,
2456282.583333333,A, , 67.15966, 21.02532, 296.0764,  2.0643,  9.4320128488,   4.941241106,
2456282.625000000,N, , 67.15437, 21.02464, 288.6947, -9.8938, 10.4347507181,   5.944333487,
2456282.666666667,*, , 67.14912, 21.02396, 281.9670,-22.3627, 11.4374885880,   6.947423152,
2456282.708333333,*, , 67.14390, 21.02328, 275.3171,-35.1424, 12.4402264585,   7.950510082,
2456282.750000000,*, , 67.13873, 21.02261, 267.9227,-48.0621, 13.4429643296,   8.953594424,
2456282.791666667,*, , 67.13358, 21.02194, 257.9693,-60.8921, 14.4457022014,   9.956676491,
2456282.833333333,*, , 67.12845, 21.02129, 239.0663,-72.9827, 15.4484400739,  10.959756733,
2456282.875000000,*, , 67.12334, 21.02065, 183.0938,-80.3142, 16.4511779470,  11.962835753,
2456282.916666667,*, , 67.11823, 21.02003, 123.2128,-73.7942, 17.4539158208, -11.034085846,
2456282.958333333,*, , 67.11312, 21.01942, 102.9852,-61.8268, 18.4566536953, -10.031007459,
2456283.000000000,*,m, 67.10799, 21.01881,  92.6974,-49.0183, 19.4593915704,  -9.027928396,
2456283.041666667,*,m, 67.10284, 21.01822,  85.1977,-36.0953, 20.4621294463,  -8.024848078,
2456283.083333333,*,m, 67.09766, 21.01764,  78.5269,-23.2986, 21.4648673230,  -7.021766030,
2456283.125000000,*,m, 67.09245, 21.01705,  71.8264,-10.7996, 22.4676052003,  -6.018681911,
2456283.166666667,*,m, 67.08720, 21.01647,  64.5126,  1.2059, 23.4703430785,  -5.015595535,
2456283.208333333,*,m, 67.08192, 21.01589,  56.0233, 12.4416,  0.4730809574,  -4.012506890,
2456283.250000000,C,m, 67.07661, 21.01530,  45.7271, 22.4884,  1.4758188370,  -3.009416133,
2456283.291666667,A,m, 67.07128, 21.01470,  32.9802, 30.7135,  2.4785567175,  -2.006323584,
2456283.333333333, ,m, 67.06594, 21.01409,  17.4880, 36.2561,  3.4812945987,  -1.003229700,
2456283.375000000, ,m, 67.06059, 21.01347,   0.0024, 38.2372,  4.4840324807,  -0.000135046,
2456283.416666667, ,m, 67.05524, 21.01283, 342.5161, 36.2583,  5.4867703636,   1.002959742,
2456283.458333333, ,m, 67.04990, 21.01219, 327.0222, 30.7175,  6.4895082473,   2.006054005,
2456283.500000000, , , 67.04459, 21.01154, 314.2733, 22.4937,  7.4922461318,   3.009147102,
2456283.541666667, , , 67.03931, 21.01087, 303.9753, 12.4477,  8.4949840171,   4.012238458,
2456283.583333333,A, , 67.03406, 21.01020, 295.4844,  1.2124,  9.4977219033,   5.015327598,
2456283.625000000,N, , 67.02885, 21.00953, 288.1688,-10.7928, 10.5004597904,   6.018414184,
2456283.666666667,*, , 67.02369, 21.00886, 281.4664,-23.2915, 11.5031976783,   7.021498037,
2456283.708333333,*, , 67.01856, 21.00819, 274.7929,-36.0879, 12.5059355671,   8.024579149,
2456283.750000000,*, , 67.01347, 21.00753, 267.2892,-49.0104, 13.5086734568,   9.027657682,
2456283.791666667,*, , 67.00841, 21.00688, 256.9948,-61.8178, 14.5114113474,  10.030733957,
2456283.833333333,*, , 67.00337, 21.00624, 236.7584,-73.7825, 15.5141492388,  11.033808435,
2456283.875000000,*, , 66.99834, 21.00561, 176.9341,-80.2995, 16.5168871312, -11.963118266,
2456283.916666667,*, , 66.99332, 21.00500, 120.9858,-72.9760, 17.5196250245, -10.960045566,
2456283.958333333,*, , 66.98829, 21.00440, 102.0667,-60.8883, 18.5223629187,  -9.956972835,
2456284.000000000,*, , 66.98325, 21.00381,  92.1055,-48.0587, 19.5251008138,  -8.953899393,
2456284.041666667,*,m, 66.97818, 21.00322,  84.7074,-35.1385, 20.5278387099,  -7.950824670,
2456284.083333333,*,m, 66.97308, 21.00265,  78.0557,-22.3576, 21.5305766069,  -6.947748199,
2456284.125000000,*,m, 66.96795, 21.00208,  71.3275, -9.8870, 22.5333145048,  -5.944669649,
2456284.166666667,*,m, 66.96279, 21.00151,  63.9459,  2.0735, 23.5360524037,  -4.941588846,
2456284.208333333,*,m, 66.95760, 21.00093,  55.3452, 13.2394,  0.5387903035,  -3.938505791,
2456284.250000000,C,m, 66.95237, 21.00035,  44.8881, 23.1779,  1.5415282043,  -2.935420651,
2456284.291666667,A,m, 66.94713, 20.99976,  31.9385, 31.2384,  2.5442661061,  -1.932333757,
2456284.333333333, ,m, 66.94187, 20.99916,  16.2528, 36.5472,  3.5470040088,  -0.929245573,
2456284.375000000, ,m, 66.93660, 20.99855, 358.6836, 38.2411,  4.5497419125,   0.073843328,
2456284.416666667, ,m, 66.93134, 20.99793, 341.2824, 35.9761,  5.5524798171,   1.076932311,
2456284.458333333, ,m, 66.92609, 20.99729, 325.9789, 30.2037,  6.5552177228,   2.080020717,
2456284.500000000, , , 66.92087, 20.99665, 313.4269, 21.8169,  7.5579556294,   3.083107908,
2456284.541666667, , , 66.91568, 20.99599, 303.2842, 11.6631,  8.5606935371,   4.086193316,
2456284.583333333,A, , 66.91052, 20.99533, 294.8998,  0.3577,  9.5634314456,   5.089276477,
2456284.625000000,N, , 66.90540, 20.99467, 287.6473,-11.6930, 10.5661693553,   6.092357063,
2456284.666666667,*, , 66.90033, 20.99401, 280.9669,-24.2204, 11.5689072658,   7.095434906,
2456284.708333333,*, , 66.89529, 20.99336, 274.2654,-37.0324, 12.5716451774,   8.098510011,
2456284.750000000,*, , 66.89029, 20.99271, 266.6429,-49.9566, 13.5743830900,   9.101582551,
2456284.791666667,*, , 66.88532, 20.99207, 255.9763,-62.7381, 14.5771210036,  10.104652858,
2456284.833333333,*, , 66.88037, 20.99144, 234.2472,-74.5586, 15.5798589182,  11.107721398,
2456284.875000000,*, , 66.87543, 20.99082, 170.8640,-80.1835, 16.5825968338, -11.889211200,
2456284.916666667,*, , 66.87050, 20.99022, 118.9434,-72.1415, 17.5853347504, -10.886144373,
2456284.958333333,*, , 66.86555, 20.98963, 101.1888,-59.9487, 18.5880726680,  -9.883077472,
2456285.000000000,*, , 66.86060, 20.98905,  91.5262,-47.1007, 19.5908105866,  -8.880009832,
2456285.041666667,*, , 66.85561, 20.98848,  84.2211,-34.1844, 20.5935485063,  -7.876940888,
2456285.083333333,*,m, 66.85060, 20.98792,  77.5845,-21.4201, 21.5962864269,  -6.873870186,
2456285.125000000,*,m, 66.84556, 20.98736,  70.8256, -8.9787, 22.5990243486,  -5.870797404,
2456285.166666667,*,m, 66.84049, 20.98679,  63.3734,  2.9354, 23.6017622712,  -4.867722385,
2456285.208333333,*,m, 66.83538, 20.98623,  54.6580, 14.0292,  0.6045001949,  -3.864645138,
2456285.250000000,C,m, 66.83024, 20.98566,  44.0366, 23.8561,  1.6072381196,  -2.861565847,
2456285.291666667,A,m, 66.82509, 20.98508,  30.8828, 31.7475,  2.6099760453,  -1.858484850,
2456285.333333333, ,m, 66.81992, 20.98449,  15.0084, 36.8179,  3.6127139720,  -0.855402621,
2456285.375000000, ,m, 66.81474, 20.98389, 357.3675, 38.2228,  4.6154518997,   0.147680263,
2456285.416666667, ,m, 66.80957, 20.98328, 340.0626, 35.6748,  5.6181898285,   1.150763165,
2456285.458333333, ,m, 66.80442, 20.98265, 324.9527, 29.6764,  6.6209277582,   2.153845427,
2456285.500000000, ,m, 66.79929, 20.98202, 312.5953, 21.1316,  7.6236656889,   3.156926417,
2456285.541666667, , , 66.79419, 20.98138, 302.6040, 10.8735,  8.6264036207,   4.160005574,
2456285.583333333,A, , 66.78913, 20.98073, 294.3226, -0.4997,  9.6291415534,   5.163082444,
2456285.625000000,N, , 66.78410, 20.98008, 287.1300,-12.5942, 10.6318794871,   6.166156713,
2456285.666666667,*, , 66.77912, 20.97943, 280.4684,-25.1492, 11.6346174218,   7.169228226,
2456285.708333333,*, , 66.77418, 20.97879, 273.7342,-37.9759, 12.6373553575,   8.172297000,
2456285.750000000,*, , 66.76927, 20.97815, 265.9826,-50.9003, 13.6400932942,   9.175363221,
2456285.791666667,*, , 66.76440, 20.97752, 254.9092,-63.6524, 14.6428312319,  10.178427232,
2456285.833333333,*, , 66.75954, 20.97691, 231.5085,-75.3074, 15.6455691705,  11.181489509,
2456285.875000000,*, , 66.75470, 20.97630, 164.9961,-79.9702, 16.6483071101, -11.815449307,
2456285.916666667,*, , 66.74985, 20.97571, 117.0637,-71.2934, 17.6510450506, -10.812388671,
2456285.958333333,*, , 66.74500, 20.97514, 100.3478,-59.0083, 18.6537829921,  -9.809327914,
2456286.000000000,*, , 66.74014, 20.97457,  90.9585,-46.1444, 19.6565209346,  -8.806266381,
2456286.041666667,*, , 66.73525, 20.97401,  83.7383,-33.2331, 20.6592588780,  -7.803203515,
2456286.083333333,*, , 66.73033, 20.97346,  77.1130,-20.4861, 21.6619968223,  -6.800138871,
2456286.125000000,*,m, 66.72537, 20.97291,  70.3206, -8.0751, 22.6647347676,  -5.797072138,
2456286.166666667,*,m, 66.72039, 20.97236,  62.7950,  3.7912, 23.6674727138,  -4.794003171,
2456286.208333333,*,m, 66.71537, 20.97181,  53.9616, 14.8107,  0.6702106609,  -3.790931993,
2456286.250000000,C,m, 66.71033, 20.97125,  43.1725, 24.5227,  1.6729486089,  -2.787858797,
2456286.291666667,A,m, 66.70526, 20.97068,  29.8135, 32.2403,  2.6756865579,  -1.784783933,
2456286.333333333, ,m, 66.70019, 20.97010,  13.7555, 37.0678,  3.6784245077,  -0.781707882,
2456286.375000000, ,m, 66.69511, 20.96951, 356.0553, 38.1825,  4.6811624584,   0.221368774,
2456286.416666667, ,m, 66.69003, 20.96891, 338.8573, 35.3549,  5.6839004100,   1.224445395,
2456286.458333333, ,m, 66.68497, 20.96830, 323.9438, 29.1360,  6.6866383624,   2.227521323,
2456286.500000000, ,m, 66.67994, 20.96767, 311.7783, 20.4381,  7.6893763158,   3.230595933,
2456286.541666667, ,m, 66.67494, 20.96704, 301.9345, 10.0793,  8.6921142699,   4.233668668,
2456286.583333333,A, , 66.66997, 20.96641, 293.7525, -1.3594,  9.6948522249,   5.236739086,
2456286.625000000,N, , 66.66505, 20.96577, 286.6166,-13.4964, 10.6975901808,   6.239806881,
2456286.666666667,*, , 66.66016, 20.96513, 279.9706,-26.0778, 11.7003281374,   7.242871911,
2456286.708333333,*, , 66.65532, 20.96450, 273.1988,-38.9181, 12.7030660949,   8.245934204,
2456286.750000000,*, , 66.65051, 20.96388, 265.3074,-51.8414, 13.7058040532,   9.248993959,
2456286.791666667,*, , 66.64573, 20.96326, 253.7887,-64.5600, 14.7085420123,  10.252051525,
2456286.833333333,*, , 66.64097, 20.96266, 228.5165,-76.0249, 15.7112799722,  11.255107389,
2456286.875000000,*, , 66.63622, 20.96207, 159.4203,-79.6664, 16.7140179328, -11.741837802,
2456286.916666667,*, , 66.63147, 20.96149, 115.3276,-70.4338, 17.7167558942, -10.738783517,
2456286.958333333,*, , 66.62671, 20.96093,  99.5404,-58.0676, 18.7194938563,  -9.735729072,
2456287.000000000,*, , 66.62194, 20.96038,  90.4016,-45.1900, 19.7222318192,  -8.732673824,
2456287.041666667,*, , 66.61714, 20.95983,  83.2588,-32.2846, 20.7249697828,  -7.729617223,
2456287.083333333,*, , 66.61232, 20.95929,  76.6410,-19.5559, 21.7277077471,  -6.726558834,
2456287.125000000,*, , 66.60746, 20.95875,  69.8124, -7.1761, 22.7304457122,  -5.723498359,
2456287.166666667,*,m, 66.60257, 20.95822,  62.2104,  4.6407, 23.7331836779,  -4.720435663,
2456287.208333333,*,m, 66.59765, 20.95768,  53.2557, 15.5836,  0.7359216443,  -3.717370783,
2456287.250000000,C,m, 66.59270, 20.95713,  42.2958, 25.1772,  1.7386596113,  -2.714303923,
2456287.291666667,A,m, 66.58773, 20.95657,  28.7307, 32.7165,  2.7413975790,  -1.711235441,
2456287.333333333, ,m, 66.58275, 20.95601,  12.4950, 37.2968,  3.7441355473,  -0.708165827,
2456287.375000000, ,m, 66.57777, 20.95543, 354.7479, 38.1204,  4.7468735163,   0.294904333,
2456287.416666667, ,m, 66.57279, 20.95484, 337.6671, 35.0169,  5.7496114859,   1.297974400,
2456287.458333333, ,m, 66.56783, 20.95424, 322.9519, 28.5830,  6.7523494560,   2.301043718,
2456287.500000000, ,m, 66.56290, 20.95363, 310.9755, 19.7368,  7.7550874268,   3.304111666,
2456287.541666667, ,m, 66.55800, 20.95301, 301.2754,  9.2806,  8.7578253981,   4.307177698,
2456287.583333333,A, , 66.55313, 20.95238, 293.1894, -2.2214,  9.7605633700,   5.310241381,
2456287.625000000,N, , 66.54831, 20.95176, 286.1071,-14.3992, 10.7633013424,   6.313302422,
2456287.666666667,*, , 66.54353, 20.95114, 279.4733,-27.0060, 11.7660393153,   7.316360693,
2456287.708333333,*, , 66.53878, 20.95052, 272.6590,-39.8590, 12.7687772888,   8.319416234,
2456287.750000000,*, , 66.53407, 20.94991, 264.6159,-52.7797, 13.7715152628,   9.322469256,
2456287.791666667,*, , 66.52939, 20.94931, 252.6093,-65.4604, 14.7742532372,  10.325520119,
2456287.833333333,*, , 66.52473, 20.94872, 225.2445,-76.7063, 15.7769912121,  11.328569318,
2456287.875000000,*, , 66.52008, 20.94814, 154.1979,-79.2802, 16.7797291875, -11.668382492,
2456287.916666667,*, , 66.51543, 20.94758, 113.7185,-69.5645, 17.7824671633, -10.665334792,
2456287.958333333,*, , 66.51077, 20.94703,  98.7636,-57.1269, 18.7852051395,  -9.662286884,
2456288.000000000,*, , 66.50610, 20.94649,  89.8545,-44.2377, 19.7879431162,  -8.659238135,
2456288.041666667,*, , 66.50140, 20.94595,  82.7823,-31.3392, 20.7906810932,  -7.656188005,
2456288.083333333,*, , 66.49667, 20.94543,  76.1684,-18.6295, 21.7934190706,  -6.653136068,
2456288.125000000,*, , 66.49191, 20.94490,  69.3007, -6.2821, 22.7961570483,  -5.650082039,
2456288.166666667,*, , 66.48711, 20.94438,  61.6195,  5.4839, 23.7988950264,  -4.647025795,
2456288.208333333,*,m, 66.48229, 20.94385,  52.5403, 16.3478,  0.8016330049,  -3.643967386,
2456288.250000000,C,m, 66.47744, 20.94332,  41.4064, 25.8195,  1.8043709836,  -2.640907028,
2456288.291666667,A,m, 66.47257, 20.94277,  27.6348, 33.1757,  2.8071089626,  -1.637845090,
2456288.333333333, ,m, 66.46769, 20.94222,  11.2278, 37.5047,  3.8098469419,  -0.634782069,
2456288.375000000, ,m, 66.46281, 20.94165, 353.4466, 38.0366,  4.8125849215,   0.368281445,
2456288.416666667, ,m, 66.45793, 20.94108, 336.4923, 34.6611,  5.8153229013,   1.371344807,
2456288.458333333, ,m, 66.45307, 20.94049, 321.9771, 28.0179,  6.8180608814,   2.374407366,
2456288.500000000, ,m, 66.44824, 20.93989, 310.1868, 19.0281,  7.8207988616,   3.377468504,
